#/log,DATA CREATED,データ作成日,20180320,,,,,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,高嶋敦史,,,,,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Yakushima-sugirin (YS-EC1).,,,,,,,,,,,,,,,
#,SITE NAME,サイト名,屋久島スギ林(天文の森),,,,,,,,,,,,,,,
#,PLOT NAME,調査地名,-,,,,,,,,,,,,,,,
#,PLOT CODE,調査区コード,YS-EC1,,,,,,,,,,,,,,,
#,PLOT SIZE,面積,1ha,,,,,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,,,,,
#/note,,"基準XYは２０ｍごとの２０ｍ方形区の座標で、幹のX,Yはそれぞれの基準XYからの幹の根元位置の座標です。->10m meshに",,,,,,,,,,,,,,,,
#,20080702,データ成形（石原正恵）、メッシュ記号の行は削除した,,,,,,,,,,,,,,,,
#,20080710,tag_no=W44 種名空欄-->サクラツツジへ。おそらく（石原・新山）,,,,,,,,,,,,,,,,
#,20090919,tag_no= F92とW157は樹種が異なるのに同じindv_no-->別個体へ（石原）,,,,,,,,,,,,,,,,
#,,W157のnote07に「F92と162007同株（4個体同株）」とあり、位置も同じなので、F92と162007は同株、W156とW157が同株に修正（石原）,,,,,,,,,,,,,,,,
#,20100810,"mesh,stemのXY座標を10m-meshに変換、originalを別の列に残す(鈴木）",,,,,,,,,,,,,,,,
#,20101116,E369はmesh内座標がnaのため、10m-meshはとりあえずひとつ上のデータと同じにした,,,,,,,,,,,,,,,,
#,,tag=W123重複-> -1 -2をつけた,,,,,,,,,,,,,,,,
#,20130208,データチェック（佐伯）,,,,,,,,,,,,,,,,
#,,*　（アスタリスク）をNCのデータ整理上、ndとする。,,,,,,,,,,,,,,,,
#,,tag_no=R59が重複。片方をR59-2とする。,,,,,,,,,,,,,,,,
#,20130301,"tag_no=60029, 60039, 20041, 90022, 120001, 100021, 100037, 110016, 130005, 182004, 150034, 180011, R168は、前回測定値とやや値が異なるので、次回調査時に再度確認されたい。（佐伯）",,,,,,,,,,,,,,,,
#,20171111,データ確認（日野貴文）,,,,,,,,,,,,,,,,
#,,gbhのセルに大文字のNA→モニ1000フォーマットに従い小文字のnaに,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh07","gbh12","note07","note12","s_date07","s_date12","mesh_xcord_original","mesh_ycord_original","stem_xcord_original","stem_ycord_original","tag_no_2012","indv_no_2012","dl07","dl12","rec07","rec12","error07","error12"
"20","10","20002","20002","4.2 ","0.8 ","サクラツツジ",26.3,27.2,NA,NA,"20070916",20120905,20,0,"4.2 ","10.8 ","20002","20002",0,0,0,0,0,0
"20","10","20003","20003","8.7 ","2.0 ","サクラツツジ",42.2,43.3,NA,NA,"20070916",20120905,20,0,"8.7 ","12.0 ","20003","20003",0,0,0,0,0,0
"20","10","20004","20003","8.7 ","2.0 ","サクラツツジ",42.8,35.3,NA,NA,"20070916",20120905,20,0,"8.7 ","12.0 ","20004","20003",0,0,0,0,0,0
"20","0","20005","20005","8.0 ","7.0 ","ツガ",276.2,275.6,NA,NA,"20070916",20120905,20,0,"8.0 ","7.0 ","20005","20005",0,0,0,0,0,0
"20","0","20006","20006","8.3 ","6.0 ","ツガ",307,305,NA,"G測定はこぶの上","20070916",20120905,20,0,"8.3 ","6.0 ","20006","20006",0,0,0,0,0,0
"20","0","20007","20007","8.0 ","4.0 ","ツガ",306.4,317.4,NA,NA,"20070916",20120905,20,0,"8.0 ","4.0 ","20007","20007",0,0,0,0,0,0
"20","0","20010","20010","4.0 ","1.2 ","ハイノキ",30.6,31.1,NA,NA,"20070916",20120905,20,0,"4.0 ","1.2 ","20010","20010",0,0,0,0,0,0
"20","0","20011","20011","9.0 ","1.0 ","サカキ",43.2,44.9,NA,NA,"20070916",20120905,20,0,"9.0 ","1.0 ","20011","20011",0,0,0,0,0,0
"20","0","20012","20012","9.0 ","2.4 ","シキミ",43.9,43.7,NA,NA,"20070916",20120905,20,0,"9.0 ","2.4 ","20012","20012",0,0,0,0,0,0
"30","0","20013","20013","5.0 ","3.3 ","サクラツツジ",46.9,47.2,NA,NA,"20070916",20120905,20,0,"15.0 ","3.3 ","20013","20013",0,0,0,0,0,0
"30","0","20014","20014","6.0 ","2.4 ","サクラツツジ",31.7,30.1,NA,NA,"20070916",20120905,20,0,"16.0 ","2.4 ","20014","20014",0,0,0,0,0,0
"30","0","20015","20014","6.0 ","2.4 ","サクラツツジ",30.2,27.5,NA,NA,"20070916",20120905,20,0,"16.0 ","2.4 ","20015","20014",0,0,0,0,0,0
"30","0","20016","20016","6.0 ","2.4 ","サクラツツジ",52.9,52.9,NA,NA,"20070916",20120905,20,0,"16.0 ","2.4 ","20016","20016",0,0,0,0,0,0
"30","0","20019","20019","10.0 ","6.8 ","サクラツツジ",50.9,51.3,NA,"旧プレート70付，E386と同一","20070916",20120905,20,0,"20.0 ","6.8 ","20019","20019",0,0,0,0,0,0
"30","0","20020","20020","7.0 ","5.3 ","ツガ",312.2,315.5,NA,NA,"20070916",20120905,20,0,"17.0 ","5.3 ","20020","20020",0,0,0,0,0,0
"30","0","20021","20021","6.0 ","7.8 ","ツガ",307.2,309.9,NA,NA,"20070916",20120905,20,0,"16.0 ","7.8 ","20021","20021",0,0,0,0,0,0
"30","10","20022","20022","5.0 ","1.0 ","サクラツツジ",56.2,55.7,NA,NA,"20070916",20120905,20,0,"15.0 ","11.0 ","20022","20022",0,0,0,0,0,0
"30","10","20023","20022","5.0 ","1.0 ","サクラツツジ",26.8,27.8,NA,NA,"20070916",20120905,20,0,"15.0 ","11.0 ","20023","20022",0,0,0,0,0,0
"30","10","20024","20024","3.7 ","3.9 ","シキミ",43.6,42,NA,"D212と同一","20070916",20120905,20,0,"13.7 ","13.9 ","20024","20024",0,0,0,0,0,0
"30","10","20026","20026","4.8 ","7.5 ","サカキ",35.5,36.8,NA,NA,"20070916",20120905,20,0,"14.8 ","17.5 ","20026","20026",0,0,0,0,0,0
"30","10","20027","20027","4.3 ","5.9 ","サクラツツジ",66.8,64,NA,"D427と同一","20070916",20120905,20,0,"14.3 ","15.9 ","20027","20027",0,0,0,0,0,0
"30","0","20028","20028","9.6 ","10.0 ","サクラツツジ",31,31.2,NA,NA,"20070916",20120905,20,0,"19.6 ","10.0 ","20028","20028",0,0,0,0,0,0
"30","0","20029","20028","9.6 ","10.0 ","サクラツツジ",30.4,32.1,NA,NA,"20070916",20120905,20,0,"19.6 ","10.0 ","20029","20028",0,0,0,0,0,0
"30","10","20031","20031","3.0 ","8.6 ","サクラツツジ",37.5,38.8,NA,NA,"20070916",20120905,20,0,"13.0 ","18.6 ","20031","20031",0,0,0,0,0,0
"30","10","20032","20031","3.0 ","8.6 ","サクラツツジ",31.1,31.5,NA,NA,"20070916",20120905,20,0,"13.0 ","18.6 ","20032","20031",0,0,0,0,0,0
"20","10","20033","20033","9.0 ","8.0 ","サクラツツジ",43.5,43.6,NA,NA,"20070916",20120905,20,0,"9.0 ","18.0 ","20033","20033",0,0,0,0,0,0
"20","10","20034","20033","9.0 ","8.0 ","サクラツツジ",53.1,52,NA,NA,"20070916",20120905,20,0,"9.0 ","18.0 ","20034","20033",0,0,0,0,0,0
"20","10","20035","20033","9.0 ","8.0 ","サクラツツジ",58.5,59.2,NA,NA,"20070916",20120905,20,0,"9.0 ","18.0 ","20035","20033",0,0,0,0,0,0
"30","10","20036","20036","4.0 ","7.5 ","ツガ",274.7,276.1,NA,NA,"20070916",20120905,20,0,"14.0 ","17.5 ","20036","20036",0,0,0,0,0,0
"20","10","20037","20037","8.0 ","7.5 ","スギ",641.2,640.8,NA,"プレートなし","20070916",20120905,20,0,"8.0 ","17.5 ","20037","20037",0,0,0,0,0,0
"20","10","20039","20039","7.0 ","8.0 ","アセビ",45.5,45.6,NA,NA,"20070916",20120905,20,0,"7.0 ","18.0 ","20039","20039",0,0,0,0,0,0
"30","0","30001","30001","9.6 ","6.5 ","サクラツツジ",33.9,33.1,"W173",NA,"20070916",20120905,20,0,"19.6 ","6.5 ","30001","30001",0,0,0,0,0,0
"30","0","30002","30001","9.7 ","6.6 ","サクラツツジ",54.4,54.2,NA,NA,"20070916",20120905,20,0,"19.7 ","6.6 ","30002","30001",0,0,0,0,0,0
"30","0","30003","30001","9.9 ","7.0 ","サクラツツジ",47.3,46.5,NA,NA,"20070916",20120905,20,0,"19.9 ","7.0 ","30003","30001",0,0,0,0,0,0
"30","0","30004","30001","9.6 ","9.5 ","サクラツツジ",38.3,38.8,NA,NA,"20070916",20120905,20,0,"19.6 ","9.5 ","30004","30001",0,0,0,0,0,0
"30","0","21002","21002","1.0 ","7.0 ","サクラツツジ",25.4,25.8,NA,NA,"20070916",20120905,20,0,"11.0 ","7.0 ","21002","21002",0,0,0,0,0,0
"10","10","21006","21006","10.0 ","6.0 ","シキミ",25.3,26.3,NA,NA,"20070916",20120905,20,0,"0.0 ","16.0 ","21006","21006",0,0,0,0,0,0
"20","10","21007","21007","0.8 ","7.7 ","シキミ",36.1,38.3,NA,NA,"20070916",20120905,20,0,"0.8 ","17.7 ","21007","21007",0,0,0,0,0,0
"10","10","21008","21008","10.0 ","7.0 ","イヌガシ",33.3,32.3,NA,"樹種訂正","20070916",20120905,20,0,"0.0 ","17.0 ","21008","21008",0,0,0,0,0,0
"20","10","21010","21010","2.8 ","9.9 ","ハイノキ",17.2,NA,NA,"発見できず","20070916",20120905,20,0,"2.8 ","19.9 ","21010","21010",0,1,0,0,0,0
"20","0","21013","21013","3.0 ","9.9 ","ハイノキ",25.7,NA,NA,NA,"20070916",20120905,20,0,"3.0 ","9.9 ","21013","21013",0,1,0,0,0,0
"20","0","22001","22001","0.3 ","4.9 ","ハイノキ",28,25.2,NA,NA,"20070916",20120905,20,0,"0.3 ","4.9 ","22001","22001",0,0,0,0,0,0
"30","0","22002","22002","6.0 ","2.0 ","ハイノキ",19.4,20.8,NA,NA,"20070916",20120905,20,0,"16.0 ","2.0 ","22002","22002",0,0,0,0,0,0
"10","0","22003","22003","10.0 ","7.5 ","ハイノキ",18.6,18.6,NA,NA,"20070916",20120905,20,0,"0.0 ","7.5 ","22003","22003",0,0,0,0,0,0
"30","0","22004","22004","6.0 ","4.7 ","ハイノキ",22.9,24.4,NA,NA,"20070916",20120905,20,0,"16.0 ","4.7 ","22004","22004",0,0,0,0,0,0
"20","0","22005","22005","3.3 ","6.4 ","ハイノキ",19.6,20.6,NA,NA,"20070916",20120905,20,0,"3.3 ","6.4 ","22005","22005",0,0,0,0,0,0
"30","0","22006","22006","5.3 ","4.8 ","ハイノキ",15.7,16.3,NA,NA,"20070916",20120905,20,0,"15.3 ","4.8 ","22006","22006",0,0,0,0,0,0
"30","0","22007","22007","7.4 ","4.3 ","ハイノキ",19,21.7,NA,NA,"20070916",20120905,20,0,"17.4 ","4.3 ","22007","22007",0,0,0,0,0,0
"20","0","22008","22008","2.0 ","8.0 ","イヌガシ",24.2,25.5,NA,"樹種訂正","20070916",20120905,20,0,"2.0 ","8.0 ","22008","22008",0,0,0,0,0,0
"20","10","22009","22009","0.2 ","5.8 ","ハイノキ",22.7,23.9,NA,NA,"20070916",20120905,20,0,"0.2 ","15.8 ","22009","22009",0,0,0,0,0,0
"20","10","22010","22010","8.9 ","3.0 ","ハイノキ",15.8,16.3,NA,NA,"20070916",20120905,20,0,"8.9 ","13.0 ","22010","22010",0,0,0,0,0,0
"20","10","22011","22011","8.6 ","3.0 ","ハイノキ",14.7,15.1,"GBH<15cm",NA,"20070916",20120905,20,0,"8.6 ","13.0 ","22011","22011",0,0,-1,-1,0,0
"20","10","22012","22012","8.0 ","3.3 ","ハイノキ",15.8,16.6,NA,NA,"20070916",20120905,20,0,"8.0 ","13.3 ","22012","22012",0,0,0,0,0,0
"20","0","22015","22015","3.5 ","10.0 ","ハイノキ",15.6,15.4,NA,NA,"20070916",20120905,20,0,"3.5 ","10.0 ","22015","22015",0,0,-1,-1,0,0
"10","10","22016","21008","10.0 ","7.0 ","イヌガシ",33.9,34.4,NA,"樹種訂正","20070916",20120905,20,0,"0.0 ","17.0 ","22016","21008",0,0,0,0,0,0
"30","10","22018","22018","9.0 ","3.0 ","サクラツツジ",25.7,27.8,NA,"樹種訂正","20070916",20120905,20,0,"19.0 ","13.0 ","22018","22018",0,0,0,0,0,0
"20","10","22019","22019","5.3 ","5.8 ","ハイノキ",19.3,21.4,NA,NA,"20070916",20120905,20,0,"5.3 ","15.8 ","22019","22019",0,0,0,0,0,0
"20","10","22020","22019","5.3 ","5.8 ","ハイノキ",19.5,22.1,NA,NA,"20070916",20120905,20,0,"5.3 ","15.8 ","22020","22019",0,0,0,0,0,0
"30","10","22022","22022","7.0 ","9.8 ","ハイノキ",15.8,16.3,NA,NA,"20070916",20120905,20,0,"17.0 ","19.8 ","22022","22022",0,0,0,0,0,0
"20","10","22024","22024","1.2 ","9.1 ","シキミ",23.7,27.4,NA,NA,"20070916",20120905,20,0,"1.2 ","19.1 ","22024","22024",0,0,0,0,0,0
"20","10","22027","22027","2.2 ","9.3 ","シロダモ",25.9,26.4,NA,NA,"20070916",20120905,20,0,"2.2 ","19.3 ","22027","22027",0,0,0,0,0,0
"20","10","22028","22028","5.2 ","6.0 ","ハイノキ",15.7,NA,NA,"発見できず","20070916",20120905,20,0,"5.2 ","16.0 ","22028","22028",0,1,0,0,0,0
"20","10","22029","22029","5.1 ","6.5 ","ハイノキ",16,NA,NA,NA,"20070916",20120905,20,0,"5.1 ","16.5 ","22029","22029",0,1,0,0,0,0
"20","10","22030","22030","5.1 ","7.0 ","ハイノキ",16,16.4,NA,NA,"20070916",20120905,20,0,"5.1 ","17.0 ","22030","22030",0,0,0,0,0,0
"20","10","D213","20039","7.0 ","8.0 ","アセビ",22.5,25.1,NA,NA,"20070916",20120905,20,0,"7.0 ","18.0 ","D213","20039",0,0,0,0,0,0
"20","10","D428","20033","9.0 ","8.0 ","サクラツツジ",28.3,30.7,NA,NA,"20070916",20120905,20,0,"9.0 ","18.0 ","D428","20033",0,0,0,0,0,0
"30","0","D950","D950","3.5 ","6.5 ","サクラツツジ",20.1,NA,NA,"発見できず","20070916",20120905,20,0,"13.5 ","6.5 ","D950","D950",0,1,0,0,0,0
"20","10","R37","R37","9.0 ","4.0 ","ハイノキ",16.3,16.6,NA,NA,"20070916",20120905,20,0,"9.0 ","14.0 ","R37","R37",0,0,0,0,0,0
"20","10","R38","D255","10.0 ","1.0 ","ハイノキ",16.9,17.4,NA,"単株","20070916",20120905,20,0,"10.0 ","11.0 ","R38","D255",0,0,0,0,0,0
"20","0","R40","20010","4.0 ","1.2 ","ハイノキ",17.3,19.3,NA,NA,"20070916",20120905,20,0,"4.0 ","1.2 ","R40","20010",0,0,0,0,0,0
"20","10","R47","R47","7.0 ","9.0 ","ハイノキ",15.7,16.3,NA,NA,"20070916",20120905,20,0,"7.0 ","19.0 ","R47","R47",0,0,0,0,0,0
"20","0","R50","R50","4.0 ","8.0 ","サクラツツジ",17.8,17.9,NA,NA,"20070916",20120905,20,0,"4.0 ","8.0 ","R50","R50",0,0,0,0,0,0
"20","10","R54","R54","2.5 ","9.0 ","シキミ",16.8,19.4,NA,NA,"20070916",20120905,20,0,"2.5 ","19.0 ","R54","R54",0,0,0,0,0,0
"20","10","R55","R55","2.5 ","8.0 ","ハイノキ",16.4,16.4,NA,NA,"20070916",20120905,20,0,"2.5 ","18.0 ","R55","R55",0,0,0,0,0,0
"10","0","R60","R60","10.0 ","2.0 ","サカキ",22,22.2,"斜め",NA,"20070916",20120905,20,0,"0.0 ","2.0 ","R60","R60",0,0,0,0,0,0
"30","0","Rec02-001","Rec02-001","7.0 ","0.8 ","ハイノキ",NA,16.7,NA,NA,NA,20120905,20,0,"17.0 ","0.8 ","Rec02-001","Rec02-001",0,0,-1,1,0,0
"20","10","Rec02-010","21006","1.5 ","3.0 ","ハイノキ",NA,15.2,NA,NA,NA,20120905,20,0,"1.5 ","13.0 ","Rec02-010","21006",0,0,-1,-1,0,0
"20","10","Rec02-013","Rec02-013","0.1 ","8.4 ","シキミ",NA,15,NA,NA,NA,20120905,20,0,"0.1 ","18.4 ","Rec02-013","Rec02-013",0,0,-1,-1,0,0
"20","10","Rec02-014","Rec02-014","4.0 ","5.7 ","シキミ",NA,15.5,NA,NA,NA,20120905,20,0,"4.0 ","15.7 ","Rec02-014","Rec02-014",0,0,-1,-1,0,0
"20","10","Rec02-015","Rec02-014","4.0 ","5.7 ","シキミ",NA,17.7,NA,NA,NA,20120905,20,0,"4.0 ","15.7 ","Rec02-015","Rec02-014",0,0,-1,1,0,0
"30","10","Rec02-017","Rec02-017","1.0 ","9.5 ","ハイノキ",NA,15.4,NA,NA,NA,20120905,20,0,"11.0 ","19.5 ","Rec02-017","Rec02-017",0,0,-1,-1,0,0
"30","0","Rec02-021","Rec02-021","9.0 ","0.1 ","ハイノキ",NA,15.5,NA,NA,NA,20120905,20,0,"19.0 ","0.1 ","Rec02-021","Rec02-021",0,0,-1,-1,0,0
"40","0","30005","30001","4.0 ","5.0 ","サクラツツジ",39.3,39.1,NA,NA,"20070916",20120905,40,0,"4.0 ","5.0 ","30005","30001",0,0,0,0,0,0
"40","0","30006","30006","4.0 ","5.0 ","スギ",347,338.4,NA,"プレートなし","20070916",20120905,40,0,"4.0 ","5.0 ","30006","30006",0,0,0,0,0,0
"40","0","30007","30007","8.0 ","6.0 ","サクラツツジ",44.5,44.5,NA,NA,"20070916",20120905,40,0,"8.0 ","6.0 ","30007","30007",0,0,0,0,0,0
"40","0","30008","30007","8.0 ","6.0 ","サクラツツジ",39.8,39.5,NA,NA,"20070916",20120905,40,0,"8.0 ","6.0 ","30008","30007",0,0,0,0,0,0
"40","0","30009","30009","6.5 ","9.0 ","サクラツツジ",42.5,42.5,NA,NA,"20070916",20120905,40,0,"6.5 ","9.0 ","30009","30009",0,0,0,0,0,0
"40","0","30010","30010","6.0 ","9.5 ","スギ",183.7,184.5,NA,NA,"20070916",20120905,40,0,"6.0 ","9.5 ","30010","30010",0,0,0,0,0,0
"40","0","30011","30011","9.0 ","4.5 ","サクラツツジ",48.4,48.5,NA,NA,"20070916",20120905,40,0,"9.0 ","4.5 ","30011","30011",0,0,0,0,0,0
"50","0","30013","30013","3.0 ","10.0 ","モミ",380.7,376.8,NA,NA,"20070916",20120905,40,0,"13.0 ","10.0 ","30013","30013",0,0,0,0,0,0
"50","0","30014","30014","4.5 ","7.5 ","ツガ",96.5,93.8,NA,NA,"20070916",20120905,40,0,"14.5 ","7.5 ","30014","30014",0,0,0,0,0,0
"50","0","30015","30015","4.0 ","7.0 ","ツガ",174.6,173.7,NA,NA,"20070916",20120905,40,0,"14.0 ","7.0 ","30015","30015",0,0,0,0,0,0
"50","0","30016","30016","4.0 ","6.5 ","ヤマグルマ",187.1,187.7,"地上から3.4mで測定",NA,"20070916",20120905,40,0,"14.0 ","6.5 ","30016","30016",0,0,0,0,0,0
"50","0","30017","30017","3.5 ","6.0 ","ヤマグルマ",130,172.1,NA,"3.4m高で測定するとG=127.9","20070916",20120905,40,0,"13.5 ","6.0 ","30017","30017",0,0,0,0,0,0
"50","0","30018","30018","5.2 ","5.0 ","サクラツツジ",43.2,42.1,NA,NA,"20070916",20120905,40,0,"15.2 ","5.0 ","30018","30018",0,0,0,0,0,0
"50","0","30020","30020","6.0 ","1.0 ","モミ",257.7,257.5,NA,NA,"20070916",20120905,40,0,"16.0 ","1.0 ","30020","30020",0,0,0,0,0,0
"50","10","30021","30021","5.0 ","5.0 ","モミ",363.7,362.4,NA,NA,"20070916",20120905,40,0,"15.0 ","15.0 ","30021","30021",0,0,0,0,0,0
"50","10","30023","30023","2.0 ","7.5 ","ツガ",272.1,273.4,NA,NA,"20070916",20120905,40,0,"12.0 ","17.5 ","30023","30023",0,0,0,0,0,0
"50","10","30024","30024","2.0 ","6.0 ","ヤマグルマ",137.1,132.4,NA,NA,"20070916",20120905,40,0,"12.0 ","16.0 ","30024","30024",0,0,0,0,0,0
"50","10","30025","30025","1.0 ","5.5 ","ヤマグルマ",172.7,173.5,NA,NA,"20070916",20120905,40,0,"11.0 ","15.5 ","30025","30025",0,0,0,0,0,0
"50","10","30026","30026","1.0 ","3.0 ","スギ",179.8,182.2,NA,NA,"20070916",20120905,40,0,"11.0 ","13.0 ","30026","30026",0,0,0,0,0,0
"40","0","30028","30028","7.5 ","10.0 ","サクラツツジ",50.4,NA,NA,NA,"20070916",20120905,40,0,"7.5 ","10.0 ","30028","30028",0,1,0,0,0,0
"40","10","30029","30029","4.4 ","5.9 ","サクラツツジ",48.6,49.1,NA,NA,"20070916",20120905,40,0,"4.4 ","15.9 ","30029","30029",0,0,0,0,0,0
"40","10","30031","30031","2.5 ","6.5 ","サクラツツジ",73.3,74.3,NA,NA,"20070916",20120905,40,0,"2.5 ","16.5 ","30031","30031",0,0,0,0,0,0
"40","0","31001","31001","2.5 ","9.0 ","サクラツツジ",26.1,26.4,NA,NA,"20070916",20120905,40,0,"2.5 ","9.0 ","31001","31001",0,0,0,0,0,0
"40","0","31002","30001","1.0 ","8.0 ","サクラツツジ",24.7,21.8,NA,NA,"20070916",20120905,40,0,"1.0 ","8.0 ","31002","30001",0,0,0,0,0,0
"40","0","31004","31001","1.0 ","8.0 ","サクラツツジ",18.6,19.5,NA,NA,"20070916",20120905,40,0,"1.0 ","8.0 ","31004","31001",0,0,0,0,0,0
"40","0","31005","31001","1.0 ","8.0 ","サクラツツジ",20.2,19.6,NA,NA,"20070916",20120905,40,0,"1.0 ","8.0 ","31005","31001",0,0,0,0,0,0
"40","0","32002","32002","4.0 ","1.0 ","ハイノキ",18.6,NA,NA,NA,"20070916",20120905,40,0,"4.0 ","1.0 ","32002","32002",0,1,0,0,0,0
"40","0","32003","E385","1.0 ","10.0 ","サクラツツジ",17.2,17.7,NA,NA,"20070916",20120905,40,0,"1.0 ","10.0 ","32003","E385",0,0,0,0,0,0
"40","10","32004","32004","5.0 ","5.0 ","シロダモ",17.2,19.9,NA,NA,"20070916",20120905,40,0,"5.0 ","15.0 ","32004","32004",0,0,0,0,0,0
"40","10","32007","32008","3.0 ","3.0 ","ハイノキ",16.3,15.8,NA,NA,"20070916",20120905,40,0,"3.0 ","13.0 ","32007","32008",0,0,0,0,0,0
"40","10","32008","32008","3.0 ","3.0 ","ハイノキ",18.3,20,NA,NA,"20070916",20120905,40,0,"3.0 ","13.0 ","32008","32008",0,0,0,0,0,0
"40","10","32010","32010","0.5 ","4.0 ","ハイノキ",22.8,23.1,NA,NA,"20070916",20120905,40,0,"0.5 ","14.0 ","32010","32010",0,0,0,0,0,0
"50","10","32012","32012","5.0 ","0.5 ","ハイノキ",18,18.6,NA,NA,"20070916",20120905,40,0,"15.0 ","10.5 ","32012","32012",0,0,0,0,0,0
"40","10","32014","32014","8.5 ","4.0 ","ハイノキ",16,NA,NA,NA,"20070916",20120905,40,0,"8.5 ","14.0 ","32014","32014",0,1,0,0,0,0
"50","10","32015","32015","9.0 ","6.0 ","ハイノキ",15.2,16.8,NA,NA,"20070916",20120905,40,0,"19.0 ","16.0 ","32015","32015",0,0,-1,1,0,0
"50","10","32016","32016","9.5 ","8.5 ","ハイノキ",14.5,15.4,"GBH<15cm",NA,"20070916",20120905,40,0,"19.5 ","18.5 ","32016","32016",0,0,-1,-1,0,0
"40","10","32017","32017","10.0 ","8.0 ","ハイノキ",15.9,16.8,NA,NA,"20070916",20120905,40,0,"10.0 ","18.0 ","32017","32017",0,0,0,0,0,0
"50","10","32019","32019","2.0 ","9.0 ","ハイノキ",13.5,15.7,"GBH<15cm",NA,"20070916",20120905,40,0,"12.0 ","19.0 ","32019","32019",0,0,-1,1,0,0
"40","10","E383","E383","1.0 ","5.6 ","サクラツツジ",16.3,16.7,NA,NA,"20070916",20120905,40,0,"1.0 ","15.6 ","E383","E383",0,0,0,0,0,0
"40","10","E400","E400","0.5 ","5.0 ","サクラツツジ",19.1,19.8,NA,NA,"20070916",20120905,40,0,"0.5 ","15.0 ","E400","E400",0,0,0,0,0,0
"40","0","Rec03-001","Rec03-001","1.0 ","2.2 ","ハイノキ",NA,16.8,NA,NA,NA,20120905,40,0,"1.0 ","2.2 ","Rec03-001","Rec03-001",0,0,-1,1,0,0
"40","0","Rec03-003","Rec03-003","9.0 ","7.0 ","ハイノキ",NA,15,NA,NA,NA,20120905,40,0,"9.0 ","7.0 ","Rec03-003","Rec03-003",0,0,-1,-1,0,0
"40","0","Rec03-006","Rec03-006","6.7 ","0.6 ","ハイノキ",NA,15.6,NA,NA,NA,20120905,40,0,"6.7 ","0.6 ","Rec03-006","Rec03-006",0,0,-1,-1,0,0
"40","10","Rec03-018","Rec03-018","1.4 ","2.3 ","ハイノキ",NA,15.7,NA,NA,NA,20120905,40,0,"1.4 ","12.3 ","Rec03-018","Rec03-018",0,0,-1,1,0,0
"60","10","40001","40001","3.0 ","1.0 ","サクラツツジ",40.5,41,NA,"先枯","20070916",20120905,60,0,"3.0 ","11.0 ","40001","40001",0,0,0,0,0,0
"60","0","40002","40002","4.0 ","9.5 ","モミ",29,284.5,NA,NA,"20070916",20120905,60,0,"4.0 ","9.5 ","40002","40002",0,0,0,0,0,0
"60","10","40003","40003","3.5 ","3.5 ","サクラツツジ",51.1,50,NA,NA,"20070916",20120905,60,0,"3.5 ","13.5 ","40003","40003",0,0,0,0,0,0
"60","10","40004","40004","5.0 ","4.5 ","ツガ",224.9,224,NA,NA,"20070916",20120905,60,0,"5.0 ","14.5 ","40004","40004",0,0,0,0,0,0
"60","10","40005","40005","7.0 ","6.5 ","サクラツツジ",70,70,NA,"倒，先枯","20070916",20120905,60,0,"7.0 ","16.5 ","40005","40005",0,0,0,0,0,0
"60","10","40007","40007","8.1 ","8.1 ","サクラツツジ",28.3,NA,"W131 ラベル上測定",NA,"20070916",20120905,60,0,"8.1 ","18.1 ","40007","40007",0,1,0,0,0,0
"60","10","40008","40008","9.0 ","5.0 ","スギ",451,450,"R223","R223タグ位置で測定","20070916",20120905,60,0,"9.0 ","15.0 ","40008","40008",0,0,0,0,0,0
"60","10","40009","40009","8.7 ","5.5 ","スギ",75.3,NA,NA,NA,"20070916",20120905,60,0,"8.7 ","15.5 ","40009","40009",0,1,0,0,0,0
"70","10","40011","40011","0.5 ","5.0 ","サクラツツジ",35.1,36.4,NA,NA,"20070916",20120905,60,0,"10.5 ","15.0 ","40011","40011",0,0,0,0,0,0
"70","10","40012","40012","1.5 ","8.6 ","サクラツツジ",34,39.4,NA,NA,"20070916",20120905,60,0,"11.5 ","18.6 ","40012","40012",0,0,0,0,0,0
"70","10","40013","40013","0.5 ","4.0 ","モミ",451,451,NA,NA,"20070916",20120905,60,0,"10.5 ","14.0 ","40013","40013",0,0,0,0,0,0
