#/log,DATA CREATED,データ作成日,20180320,,,,,,,,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,西村尚之,,,,,,,,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Handa Yama (HD-DB1）.,,,,,,,,,,,,,,,,,,
#,SITE NAME,サイト名,半田山（岡山）,,,,,,,,,,,,,,,,,,
#,PLOT NAME,調査区名,-,,,,,,,,,,,,,,,,,,
#,PLOT CODE,調査区コード,HD-DB1,,,,,,,,,,,,,,,,,,
#,PLOT SIZE,面積,1ha,プロット形状（0.7×1.2）＋（0.4×0.4）ha,,,,,,,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,,,,,,,,
#,,stem_id,幹ごとの識別番号。タグを付け替えても変えない。[最初に番号をつけた年]_[そのときのタグ番号],,,,,,,,,,,,,,,,,,
#,,indv_id,個体ごとの識別番号。タグを付け替えても変えない。[最初に番号をつけた年]_[そのときのタグ番号],,,,,,,,,,,,,,,,,,
#/note,,gbh（t+1）-gbh(t)>6　もしくは<−3は測定間違いとする,,,,,,,,,,,,,,,,,,,
#,,林縁を避けたためプロットの形状が特殊である。,,,,,,,,,,,,,,,,,,,
#,20120221,2007年分も含めて新たにデータ成形（鈴木智之）,,,,,,,,,,,,,,,,,,,
#,,A16 gbh11をnd,,,,,,,,,,,,,,,,,,,
#,,D657 gbh11をvi,,,,,,,,,,,,,,,,,,,
#,,C56は成長が大きいが先駆種なのでありうる,,,,,,,,,,,,,,,,,,,
#,,A211 B104 B96 B68 B69 D675 D693 D518は大きい新規だが、先駆種なのでありうる,,,,,,,,,,,,,,,,,,,
#,,D658はデータの重複の可能性あり（片方の行頭に#をつけた）->重複だった（20120305削除）,,,,,,,,,,,,,,,,,,,
#,,"A86、D641-D653、D825タグの重複→片方に""_2""をつけた->A86、D825はA76、D852の間違いだった（20120305修正）",,,,,,,,,,,,,,,,,,,
#,20121016,tag_no B272のstem_idとindv_idおよびtan_no07（2007_P295）が重複していたため、ハイフンをつけた番号（2007_P295-2など）に修正（佐伯）．,,,,,,,,,,,,,,,,,,,
#,20171203,データチェック（日野）,,,,,,,,,,,,,,,,,,,
#,,死亡年の次の調査のgbhの欄が「d」→「dd」を入力,,,,,,,,,,,,,,,,,,,
#,,生存だが測定不能の個体のｇｂｈの欄が「na」→「nd」を入力,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,,,,,,2016,2016,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh07","gbh11","gbh16","note07","note11","note16","s_date07","s_date11","s_date16","stem_id","indv_id","tag_no07","新tag_na","新indv_na","修正ありコメント","dl07","dl11","dl16","rec07","rec11","rec16","error07","error11","error16"
60,100,"D476","D476",2,2,"ヒサカキ",17.7,18.2,18.4,NA,NA,NA,"20080320","20111129","20161108","2007_PE657","2007_PE657","PE657","aS_545","aS_545","",0,0,0,0,0,0,0,0,0
60,100,"D477","D477",3.2,1.6,"カクレミノ",37.1,39.4,41.6,NA,NA,NA,"20080320","20111129","20161108","2007_PE658","2007_PE658","PE658","aS_546","aS_546","",0,0,0,0,0,0,0,0,0
60,100,"D478","D478",4.2,0.8,"ネズミモチ",31,33.3,35.8,NA,NA,NA,"20080320","20111129","20161108","2007_PE659","2007_PE659","PE659","aS_547","aS_547","",0,0,0,0,0,0,0,0,0
60,100,"D474","D474",4.3,6.1,"ネズミモチ",19.5,21,22,NA,NA,NA,"20080320","20111129","20161108","2007_PE661","2007_PE661","PE661","aS_552","aS_552","",0,0,0,0,0,0,0,0,0
60,100,"D471","D471",5.2,9.1,"ヒサカキ",18,18.8,19.1,NA,NA,NA,"20080320","20111129","20161108","2007_PE666","2007_PE666","PE666","aS_554","aS_554","",0,0,0,0,0,0,0,0,0
60,100,"D473","D473",7.3,6.9,"ヒサカキ",17,17.6,18.6,NA,NA,NA,"20080320","20111129","20161108","2007_PE667","2007_PE667","PE667","aS_551","aS_551","",0,0,0,0,0,0,0,0,0
60,100,"D479","D479",8.6,3.7,"カクレミノ",28.6,31.8,36.6,NA,NA,NA,"20080320","20111129","20161108","2007_PE656","2007_PE656","PE656","aS_549","aS_549","",0,0,0,0,0,0,0,0,0
60,100,"D472","D472",9.1,9.1,"ヒサカキ",19.8,20,20.2,NA,NA,NA,"20080320","20111129","20161108","2007_PE668","2007_PE668","PE668","aS_560","aS_560","",0,0,0,0,0,0,0,0,0
60,100,"D480","D480",9.8,6.6,"ネズミモチ",NA,18.5,19.5,NA,"つる込",NA,NA,"20111129","20161108","2011_D480","2011_D480",NA,"aS_550","aS_550","",0,0,0,-1,1,0,0,0,0
60,110,"D451","D450",0.2,9.7,"コナラ",67,71.8,77.4,"同株",NA,NA,"20080320","20111129","20161108","2007_PE683","2007_PE682","PE683","aS_578","aS_577","",0,0,0,0,0,0,0,0,0
60,110,"D450","D450",0.2,9.7,"コナラ",144.7,152,163.9,"同株",NA,NA,"20080320","20111129","20161108","2007_PE682","2007_PE682","PE682","aS_577","aS_577","",0,0,0,0,0,0,0,0,0
60,110,"D461","D461",0.7,1.2,"カクレミノ",54,56.7,58.9,NA,NA,NA,"20080320","20111129","20161108","2007_PE669","2007_PE669","PE669","aS_566","aS_566","",0,0,0,0,0,0,0,0,0
60,110,"D459","D459",2.9,5.2,"ヒサカキ",NA,16,16,NA,NA,NA,NA,"20111129","20161108","2011_D459","2011_D459",NA,"aS_573","aS_573","",0,0,0,-1,1,0,0,0,0
60,110,"D452","D452",2.9,7,"コナラ",51.7,52.9,53,NA,NA,NA,"20080320","20111129","20161108","2007_PE681","2007_PE681","PE681","aS_574","aS_574","",0,0,0,0,0,0,0,0,0
60,110,"D460","D460",3,2.5,"ヤブニッケイ",20.3,22,24,NA,NA,NA,"20080320","20111129","20161108","2007_PE680","2007_PE680","PE680","aS_567","aS_567","",0,0,0,0,0,0,0,0,0
60,110,"D455","D455",5,6.2,"ヒサカキ",21.5,21.8,22.1,NA,NA,NA,"20080320","20111129","20161108","2007_PE679","2007_PE679","PE679","aS_576","aS_576","",0,0,0,0,0,0,0,0,0
60,110,"D454","D454",6.1,6.9,"ヒサカキ",NA,15.2,15.9,NA,NA,NA,NA,"20111129","20161108","2011_D454","2011_D454",NA,"aS_571","aS_471","",0,0,0,-1,-1,1,0,0,0
60,110,"D465","D462",6.7,0,"カクレミノ",22.6,25.2,29.4,"二又",NA,"幹がくっついて測定できない、マーク上10ｃｍで測定","20080320","20111129","20161108","2007_PE672","2007_PE670","PE672","aS_564","aS_562","",0,0,0,0,0,0,0,0,0
60,110,"D463","D462",6.7,0,"カクレミノ",27,28.9,35.8,"二又",NA,NA,"20080320","20111129","20161108","2007_PE671","2007_PE670","PE671","aS_563","aS_562","",0,0,0,0,0,0,0,0,0
60,110,"D466","D462",6.7,0,"カクレミノ",27.7,31.2,36.5,"二又",NA,"幹がくっついて測定できない、マーク上10ｃｍで測定","20080320","20111129","20161108","2007_PE673","2007_PE670","PE673","aS_565","aS_562","",0,0,0,0,0,0,0,0,0
60,110,"D462","D462",6.7,0,"カクレミノ",34.2,35.9,40.3,"二又",NA,NA,"20080320","20111129","20161108","2007_PE670","2007_PE670","PE670","aS_562","aS_562","",0,0,0,0,0,0,0,0,0
60,110,"D453","D453",6.9,7.6,"コナラ",130,129.8,131.8,"二又を1つとして測定",NA,NA,"20080320","20111129","20161108","2007_PE678","2007_PE678","PE678","aS_572","aS_472","",0,0,0,0,0,0,0,0,0
60,110,"D456","D456",7.3,6.8,"カクレミノ",20,22.1,25.8,NA,NA,NA,"20080320","20111129","20161108","2007_PE677","2007_PE677","PE677","aS_570","aS_570","",0,0,0,0,0,0,0,0,0
60,110,"D457","D457",7.9,6.3,"カクレミノ",36.9,40.7,46.7,NA,NA,NA,"20080320","20111129","20161108","2007_PE676","2007_PE676","PE676","aS_569","aS_569","",0,0,0,0,0,0,0,0,0
60,110,"D458","D458",8.4,4.8,"カクレミノ",24.9,27,30.2,NA,NA,NA,"20080320","20111129","20161108","2007_PE675","2007_PE675","PE675","aS_568","aS_568","",0,0,0,0,0,0,0,0,0
60,110,"D464","D464",9.3,1.7,"ヒサカキ",23.5,25.8,26.3,NA,NA,NA,"20080320","20111129","20161108","2007_PE674","2007_PE674","PE674","aS_561","aS_561","",0,0,0,0,0,0,0,0,0
70,20,"D951","D952",0.5,7,"アベマキ",56.4,55.9,55.9,NA,NA,NA,"20071114","20111129","20161108","2007_P697","2007_P698","P697","aS_1620","aS_1621","",0,0,0,0,0,0,0,0,0
70,20,"D953","D952",0.5,7,"アベマキ",60.4,60,NA,NA,NA,"幹折","20071114","20111129","20161108","2007_P699","2007_P698","P699",NA,"aS_1621","",0,0,1,0,0,0,0,0,0
70,20,"D952","D952",0.5,7,"アベマキ",103.6,107.3,110.4,NA,NA,NA,"20071114","20111129","20161108","2007_P698","2007_P698","P698","aS_1621","aS_1621","",0,0,0,0,0,0,0,0,0
70,20,"D957","D957",1.3,2.3,"ヒサカキ",20,22.8,24.2,NA,NA,NA,"20071114","20111129","20161108","2007_P710","2007_P710","P710","aS_1614","aS_1614","",0,0,0,0,0,0,0,0,0
70,20,"D954","D954",1.7,7.8,"クマノミズキ",56.6,59,61,NA,NA,NA,"20071114","20111129","20161108","2007_P700","2007_P700","P700","aS_1622","aS_1622","",0,0,0,0,0,0,0,0,0
70,20,"D956","D956",4.5,6.9,"ヒサカキ",16.8,17.5,18,NA,NA,NA,"20071114","20111129","20161108","2007_P702","2007_P702","P702","aS_1619","aS_1619","",0,0,0,0,0,0,0,0,0
70,20,"D955","D955",4.5,7.7,"ノグルミ",67.8,71.5,77,NA,NA,NA,"20071114","20111129","20161108","2007_P701","2007_P701","P701","aS_1623","aS_1623","",0,0,0,0,0,0,0,0,0
70,20,"D960","D960",7.6,0,"ヤマハゼ",23.3,23,NA,NA,NA,"幹折","20071220","20111129","20161108","2007_P950","2007_P950","P950",NA,NA,"",0,0,1,0,0,0,0,0,0
70,20,"D950","D950",8,9.8,"コナラ",92.7,93.6,95,NA,"傾く",NA,"20071220","20111129","20161108","2007_P943","2007_P943","P943","aS_1618","aS_1618","",0,0,0,0,0,0,0,0,0
70,20,"D959","D959",8.6,2.8,"カクレミノ",35.8,36.2,35,NA,"傾く",NA,"20071220","20111129","20161108","2007_P949","2007_P949","P949","aS_1616","aS_1616","",0,0,0,0,0,0,0,0,0
70,20,"D958","D958",9.9,5,"アズキナシ",16.1,21.5,24,NA,NA,NA,"20071220","20111129","20161108","2007_P945","2007_P945","P945","aS_1617","aS_1617","",0,0,0,0,0,0,0,0,0
70,30,"D939","D940",0.6,8.8,"ヒサカキ",17.2,17.9,18.2,NA,NA,NA,"20071114","20111129","20161108","2007_P688","2007_P689","P688","aS_1630","aS_1629","",0,0,0,0,0,0,0,0,0
70,30,"D940","D940",0.6,8.8,"ヒサカキ",23.7,24.2,24.5,NA,NA,NA,"20071114","20111129","20161108","2007_P689","2007_P689","P689","aS_1629","aS_1629","",0,0,0,0,0,0,0,0,0
70,30,"D948","D948",1,1.2,"コナラ",151.9,159.9,168.5,NA,NA,NA,"20071114","20111129","20161108","2007_P693","2007_P693","P693","aS_1625","aS_1625","",0,0,0,0,0,0,0,0,0
70,30,"D941","D941",2.2,9,"ナナミノキ",31.6,33.5,36.5,NA,NA,NA,"20071114","20111129","20161108","2007_P687","2007_P687","P687","aS_1628","aS_1628","",0,0,0,0,0,0,0,0,0
70,30,"D947","D947",4.3,2,"ヒサカキ",21.8,23.5,24.9,NA,NA,NA,"20071114","20111129","20161108","2007_P692","2007_P692","P692","aS_1624","aS_1624","",0,0,0,0,0,0,0,0,0
70,30,"D942","D943",4.7,6.9,"カクレミノ",27.8,32.3,40.1,NA,NA,NA,"20071114","20111129","20161108","2007_P690","2007_P691","P690","aS_1626","aS_1627","",0,0,0,0,0,0,0,0,0
70,30,"D943","D943",4.7,6.9,"カクレミノ",32,35.3,41.9,"690と同株",NA,NA,"20071114","20111129","20161108","2007_P691","2007_P691","P691","aS_1627","aS_1627","",0,0,0,0,0,0,0,0,0
70,30,"D944","D944",8.1,7.5,"ネズミモチ",27,28.4,30,NA,NA,NA,"20071220","20111129","20161108","2007_P939","2007_P939","P939","aS_1635","aS_1635","",0,0,0,0,0,0,0,0,0
70,30,"D946","D945",9.2,7.5,"コナラ",69.7,73,75.6,NA,NA,NA,"20071220","20111129","20161108","2007_P940","2007_P941","P940","aS_1634","aS_1633","",0,0,0,0,0,0,0,0,0
70,30,"D945","D945",9.2,7.5,"コナラ",130.1,131.7,133.5,NA,NA,NA,"20071220","20111129","20161108","2007_P941","2007_P941","P941","aS_1633","aS_1633","",0,0,0,0,0,0,0,0,0
70,40,"D933","D933",0.5,2.5,"カクレミノ",56.8,59.7,65.2,NA,NA,NA,"20071114","20111129","20161108","2007_P680","2007_P680","P680","aS_1643","aS_1643","",0,0,0,0,0,0,0,0,0
70,40,"D922","D922",0.5,9.9,"カクレミノ",41.9,43.3,47,NA,NA,NA,"20071114","20111129","20161108","2007_P666","2007_P666","P666","aS_1657","aS_1657","",0,0,0,0,0,0,0,0,0
70,40,"D934","D934",0.9,0.7,"コナラ",95.9,97.1,98.7,"No確認必要","テープ番号確認済",NA,"20071114","20111129","20161108","2007_P684","2007_P684","P684","aS_1642","aS_1642","",0,0,0,0,0,0,0,0,0
70,40,"D931","D932",1.2,3.8,"ヒサカキ",20.5,21,21.1,NA,NA,NA,"20071114","20111129","20161108","2007_P678","2007_P679","P678","aS_1644","aS_1645","",0,0,0,0,0,0,0,0,0
70,40,"D932","D932",1.2,3.8,"ヒサカキ",24.2,25,26.5,NA,NA,NA,"20071114","20111129","20161108","2007_P679","2007_P679","P679","aS_1645","aS_1645","",0,0,0,0,0,0,0,0,0
70,40,"D923","D923",2.4,4.8,"ヒサカキ",21.4,21.7,22,NA,NA,NA,"20071114","20111129","20161108","2007_P677","2007_P677","P677","aS_1646","aS_1646","",0,0,0,0,0,0,0,0,0
70,40,"D937","D937",3.2,1.2,"ヒサカキ",18,18.2,18.2,NA,NA,NA,"20071114","20111129","20161108","2007_P686","2007_P686","P686","aS_1641","aS_1641","",0,0,0,0,0,0,0,0,0
70,40,"D936","D936",4.4,1.7,"ヒサカキ",19.1,19.7,20.1,NA,NA,NA,"20071114","20111129","20161108","2007_P685","2007_P685","P685","aS_1640","aS_1640","",0,0,0,0,0,0,0,0,0
70,40,"D921","D921",4.6,7.1,"ネズミモチ",16.7,18.6,19.2,NA,NA,NA,"20071114","20111129","20161108","2007_P675","2007_P675","P675","aS_1648","aS_1648","",0,0,0,0,0,0,0,0,0
70,40,"D924","D924",4.7,5.9,"ヒサカキ",18.5,19,19.3,NA,NA,NA,"20071114","20111129","20161108","2007_P676","2007_P676","P676","aS_1647","aS_1647","",0,0,0,0,0,0,0,0,0
70,40,"D920","D920",4.9,7.4,"ネズミモチ",15.8,16.3,17.2,NA,NA,NA,"20071114","20111129","20161108","2007_P674","2007_P674","P674","aS_1649","aS_1649","",0,0,0,0,0,0,0,0,0
70,40,"D927","D927",5.1,4.5,"ヤブニッケイ",NA,15.2,18.2,NA,NA,NA,NA,"20111129","20161108","2011_D927","2011_D927",NA,"aS_1639","aS_1639","",0,0,0,-1,-1,1,0,0,0
70,40,"D925","D926",7.4,5.2,"コナラ",72.5,72.8,73,NA,NA,NA,"20071220","20111129","20161108","2007_P927","2007_P928","P927","aS_1637","aS_1638","",0,0,0,0,0,0,0,0,0
70,40,"D926","D926",7.4,5.2,"コナラ",105.3,109.5,115.1,NA,NA,NA,"20071220","20111129","20161108","2007_P928","2007_P928","P928","aS_1638","aS_1638","",0,0,0,0,0,0,0,0,0
70,40,"D919","D918",7.8,9.6,"ネズミモチ",22.2,22.6,23,NA,NA,NA,"20071220","20111129","20161108","2007_P922","2007_P921","P922","aS_1656","aS_1655","",0,0,0,0,0,0,0,0,0
70,40,"D917","D918",7.8,9.6,"ネズミモチ",29.8,30,31,NA,NA,NA,"20071220","20111129","20161108","2007_P920","2007_P921","P920","aS_1654","aS_1655","",0,0,0,0,0,0,0,0,0
70,40,"D918","D918",7.8,9.6,"ネズミモチ",30.8,31.3,32.5,NA,NA,NA,"20071220","20111129","20161108","2007_P921","2007_P921","P921","aS_1655","aS_1655","",0,0,0,0,0,0,0,0,0
70,40,"D929","D929",8.1,7.8,"ヒサカキ",19.7,20.1,20.7,NA,NA,NA,"20071220","20111129","20161108","2007_P926","2007_P926","P926","aS_1650","aS_1650","",0,0,0,0,0,0,0,0,0
70,40,"D928","D928",9,5.2,"ヒサカキ",17.3,18.1,18.9,NA,NA,NA,"20071220","20111129","20161108","2007_P929","2007_P929","P929","aS_1652","aS_1652","",0,0,0,0,0,0,0,0,0
70,40,"D935","D935",9.1,2.6,"ヒサカキ",17.1,17.4,16.2,NA,NA,"コブなし","20071220","20111129","20161108","2007_P936","2007_P936","P936","aS_1636","aS_1636","",0,0,0,0,0,0,0,0,0
70,40,"D930","D930",9.7,6.6,"ヒサカキ",26.4,26.7,27.2,NA,NA,NA,"20071220","20111129","20161108","2007_P925","2007_P925","P925","aS_1651","aS_1651","",0,0,0,0,0,0,0,0,0
70,40,"D938","D938",9.9,0.1,"ヒサカキ",17,17.5,18.1,NA,NA,NA,"20071220","20111129","20161108","2007_P937","2007_P937","P937","aS_1653","aS_1653","",0,0,0,0,0,0,0,0,0
70,50,"D903","D903",0.2,9.8,"ヒサカキ",19.1,19.4,19.5,NA,NA,NA,"20071114","20111129","20161108","2007_P656","2007_P656","P656","aS_1672","aS_1672","",0,0,0,0,0,0,0,0,0
70,50,"D908","D908",0.4,6.8,"カクレミノ",50.6,54.9,62,NA,NA,"NO11を修正済","20071114","20111129","20161108","2007_P658","2007_P658","P658","aS_1668","aS_1668","tag_no,indv_no修正済",0,0,0,0,0,0,0,0,0
70,50,"D909","D909",0.6,6.6,"ヤマザクラ",80.5,83,84.3,NA,NA,NA,"20071114","20111129","20161108","2007_P657","2007_P657","P657","aS_1670","aS_1670","",0,0,0,0,0,0,0,0,0
70,50,"D910","D910",2.9,4.5,"コナラ",73,75.1,75.1,NA,NA,"枯れぎみ","20071114","20111129","20161108","2007_P662","2007_P662","P662","aS_1661","aS_1661","",0,0,0,0,0,0,0,0,0
70,50,"P663","D910",2.9,4.5,"コナラ",58.2,NA,NA,NA,NA,NA,"20071114","20111129",NA,"2007_P663","2007_P662","P663",NA,"aS_1661","",0,1,2,0,0,0,0,0,0
70,50,"D911","D911",3.5,2.9,"カスミザクラ",39.3,43.9,46.6,"SPはカスミザクラ",NA,NA,"20071114","20111129","20161108","2007_P664","2007_P664","P664","aS_1660","aS_1660","",0,0,0,0,0,0,0,0,0
70,50,"D916","D916",3.8,0,"ヤマザクラ",39.4,40,40.5,NA,NA,NA,"20071114","20111129","20161108","2007_P665","2007_P665","P665","aS_1659","aS_1659","",0,0,0,0,0,0,0,0,0
70,50,"D907","D907",4.4,6.3,"ヒサカキ",18.6,20.6,21.1,NA,NA,NA,"20071114","20111129","20161108","2007_P661","2007_P661","P661","aS_1662","aS_1662","",0,0,0,0,0,0,0,0,0
70,50,"D905","D905",6.2,7.3,"ヒサカキ",16.3,16.4,16.2,NA,NA,NA,"20071220","20111129","20161108","2007_P910","2007_P910","P910","aS_1663","aS_1663","",0,0,0,0,0,0,0,0,0
70,50,"D906","D906",6.5,6.6,"コナラ",97.4,103.3,109.1,NA,NA,NA,"20071220","20111129","20161108","2007_P907","2007_P907","P907","aS_1664","aS_1664","",0,0,0,0,0,0,0,0,0
70,50,"D915","D915",7.1,6.2,"ヒサカキ",NA,15.4,15.8,NA,NA,NA,NA,"20111129","20161108","2011_D915","2011_D915",NA,"aS_1665","aS_1665","",0,0,0,-1,-1,1,0,0,0
70,50,"D904","D904",7.2,8.7,"ヒサカキ",20.7,21,21.2,NA,NA,NA,"20071220","20111129","20161108","2007_P908","2007_P908","P908","aS_1669","aS_1669","",0,0,0,0,0,0,0,0,0
70,50,"D913","D914",8.5,4.9,"コナラ",74.8,77.5,80.5,NA,NA,NA,"20071220","20111129","20161108","2007_P911","2007_P912","P911","aS_1666","aS_1667","",0,0,0,0,0,0,0,0,0
70,50,"D914","D914",8.5,4.9,"コナラ",82.6,87.9,93,NA,NA,NA,"20071220","20111129","20161108","2007_P912","2007_P912","P912","aS_1667","aS_1667","",0,0,0,0,0,0,0,0,0
70,50,"D912","D912",8.7,6.8,"イヌビワ",35.1,36.7,39,NA,NA,"NO11を修正済","20071220","20111129","20161108","2007_P909","2007_P909","P909","aS_1671","aS_1671","tag_no,indv_no修正済",0,0,0,0,0,0,0,0,0
80,20,"D971","D971",1.9,8,"ヤブニッケイ",16.3,22.9,26.3,NA,NA,NA,"20071220","20111129","20161108","2007_P947","2007_P947","P947","aS_1475","aS_1475","",0,0,0,0,0,0,0,0,0
80,20,"D972","D972",2,8.1,"カクレミノ",NA,16.8,20.5,NA,NA,NA,NA,"20111129","20161108","2011_D972","2011_D972",NA,"aS_1476","aS_1476","",0,0,0,-1,1,0,0,0,0
80,20,"D975","D975",2.9,5.5,"ヒサカキ",NA,16.1,16.2,NA,NA,"NO11を修正済",NA,"20111129","20161108","2011_D978","2011_D978",NA,"aS_1474","aS_1474","tag_no,indv_no修正済",0,0,0,-1,1,0,0,0,0
80,20,"D970","D969",3.8,9.3,"ネズミモチ",NA,17,20,NA,NA,NA,NA,"20111129","20161108","2011_D970","2007_P946",NA,"aS_1478","aS_1478","",0,0,0,-1,1,0,0,0,0
80,20,"D969","D969",3.8,9.3,"ネズミモチ",15.8,17.5,17.5,NA,NA,NA,"20071220","20111129","20161108","2007_P946","2007_P946","P946","aS_1477","aS_1478","",0,0,0,0,0,0,0,0,0
80,20,"D974","D974",6.1,4,"ヒサカキ",16.1,17.3,17.3,NA,NA,"No11 確認済","20080225","20111129","20161108","2007_PE3","2007_PE3","PE3","aS_1480","aS_1480","",0,0,0,0,0,0,0,0,0
80,20,"D973","D973",9.2,6.9,"ナナミノキ",46.2,70.5,87.2,NA,NA,"つるなし","20071220","20111129","20161108","2007_P999","2007_P999","P999","aS_1479","aS_1479","",0,0,0,0,0,0,0,1,0
80,30,"D967","D967",1,1.3,"ナナミノキ",44.1,48.5,52.3,NA,NA,NA,"20071220","20111129","20161108","2007_P942","2007_P942","P942","aS_1482","aS_1482","",0,0,0,0,0,0,0,0,0
80,30,"D964","D964",1.1,7.6,"ウラジロノキ",23.1,23.2,23.3,NA,NA,NA,"20071220","20111129","20161108","2007_P938","2007_P938","P938","aS_1485","aS_1485","",0,0,0,0,0,0,0,0,0
80,30,"D963","D963",5.8,8.8,"カクレミノ",63.3,72.6,81.9,NA,NA,NA,"20071220","20111129","20161108","2007_P994","2007_P994","P994","aS_1484","aS_1484","",0,0,0,0,0,0,0,0,0
80,30,"D966","D966",8.4,4.5,"ヒサカキ",19.8,22.6,24.8,NA,NA,NA,"20071220","20111129","20161108","2007_P996","2007_P996","P996","aS_1483","aS_1483","",0,0,0,0,0,0,0,0,0
80,30,"D965","D965",9.3,7.9,"ムラサキシキブ",15.4,18,20.4,NA,NA,NA,"20071220","20111129","20161108","2007_P997","2007_P997","P997","aS_1486","aS_1486","",0,0,0,-1,1,0,0,0,0
80,30,"D968","D968",9.8,0.8,"ヒサカキ",17.6,19.3,19.9,NA,NA,NA,"20071220","20111129","20161108","2007_P998","2007_P998","P998","aS_1481","aS_1481","",0,0,0,0,0,0,0,0,0
80,40,"D636","D636",0,9.4,"ヒサカキ",19.3,19.5,20.1,NA,NA,NA,"20071220","20111129","20161108","2007_P923","2007_P923","P923","aS_1497","aS_1497","",0,0,0,0,0,0,0,0,0
80,40,"D638","D639",0.6,3.7,"コナラ",108.2,112.8,114.9,NA,NA,NA,"20071220","20111129","20161108","2007_P932","2007_P933","P932","aS_1492","aS_1493","",0,0,0,0,0,0,0,0,0
80,40,"D639","D639",0.6,3.7,"コナラ",132.5,138.6,143.3,NA,NA,NA,"20071220","20111129","20161108","2007_P933","2007_P933","P933","aS_1493","aS_1493","",0,0,0,0,0,0,0,0,0
80,40,"D637","D637",3.2,4.8,"コナラ",70.8,71.1,NA,NA,NA,"幹折","20071220","20111129","20161108","2007_P930","2007_P930","P930",NA,NA,"",0,0,1,0,0,0,0,0,0
80,40,"P931","D637",3.2,4.8,"コナラ",51,NA,NA,NA,NA,NA,"20071220","20111129",NA,"2007_P931","2007_P930","P931",NA,NA,"",0,1,2,0,0,0,0,0,0
80,40,"D635","D635",3.3,8.7,"コナラ",154.3,161.3,168.2,NA,NA,NA,"20071220","20111129","20161108","2007_P924","2007_P924","P924","aS_1495","aS_1495","",0,0,0,0,0,0,0,0,0
80,40,"D640","D640",5,2.4,"カクレミノ",20.8,23.7,27.2,NA,NA,NA,"20071220","20111129","20161108","2007_P934","2007_P934","P934","aS_1491","aS_1491","",0,0,0,0,0,0,0,0,0
80,40,"D961","D961",5.6,1.3,"ヒサカキ",20.9,21.3,21.4,NA,NA,NA,"20071220","20111129","20161108","2007_P990","2007_P990","P990","aS_1489","aS_1489","",0,0,0,0,0,0,0,0,0
80,40,"D962","D962",5.8,0,"ネズミモチ",29.9,30.8,32.5,NA,NA,NA,"20071220","20111129","20161108","2007_P993","2007_P993","P993","aS_1487","aS_1487","",0,0,0,0,0,0,0,0,0
80,40,"D634","D634",9.8,8.3,"カクレミノ",18.7,19.3,20.4,NA,NA,NA,"20071220","20111129","20161108","2007_P980","2007_P980","P980","aS_1496","aS_1496","",0,0,0,0,0,0,0,0,0
80,50,"D630","D631",0,0.8,"カマツカ",17,17.7,17.8,NA,"コブなし測定",NA,"20071220","20111129","20161108","2007_P917","2007_P918","P917","aS_1498","aS_1499","",0,0,0,0,0,0,0,0,0
80,50,"D631","D631",0,0.8,"カマツカ",17.7,18,18.8,NA,NA,NA,"20071220","20111129","20161108","2007_P918","2007_P918","P918","aS_1499","aS_1499","",0,0,0,0,0,0,0,0,0
80,50,"D623","D622",1,6.1,"コナラ",86.9,88.5,90.4,NA,NA,NA,"20071220","20111129","20161108","2007_P914","2007_P913","P914","aS_1581","aS_1580","",0,0,0,0,0,0,0,0,0
80,50,"D622","D622",1,6.1,"コナラ",105,107.4,109.6,NA,NA,NA,"20071220","20111129","20161108","2007_P913","2007_P913","P913","aS_1580","aS_1580","",0,0,0,0,0,0,0,0,0
80,50,"D626","D626",2.6,5.2,"カクレミノ",58.5,61.5,66.7,NA,NA,NA,"20071220","20111129","20161108","2007_P915","2007_P915","P915","aS_1579","aS_1579","",0,0,0,0,0,0,0,0,0
80,50,"D629","D629",3.9,1.7,"ヤマザクラ",15.8,16.7,18.3,NA,NA,NA,"20071220","20111129","20161108","2007_P919","2007_P919","P919","aS_1500","aS_1500","",0,0,0,0,0,0,0,0,0
80,50,"D628","D628",4.5,2.2,"カクレミノ",38.2,41.8,48.2,NA,NA,NA,"20071220","20111129","20161108","2007_P916","2007_P916","P916","aS_1577","aS_1577","",0,0,0,0,0,0,0,0,0
